Date,Min Temp,Max Temp,Humidity,Precipitation
03-08-2007,27,33.8,79,1
15-08-2007,27.2,34,78,4.5
16-08-2007,26.4,31.4,89,11
23-08-2007,27,33.8,79,7.5
31-08-2007,27.6,34.2,82,9
28-09-2007,26,34,79,4.5
11-10-2007,25,33,80,0
14-10-2007,26,32,80,4.5
22-10-2007,21,32,71,0
15-11-2007,19,23.2,91,48
02-12-2007,16,28,72,0
12-12-2007,13,26,71,0
16-12-2007,14,25.4,65,0
21-12-2007,11,25,72,0
31-12-2007,10.6,24.2,70,0
10-01-2008,14,29.4,65,0
17-01-2008,12,26.2,67,0
31-01-2008,12,20,84,0
14-02-2008,11,24.4,57,0
16-06-2007,25.6,34.2,86,3.5
28-06-2007,27,30,87,5.5
03-07-2007,25,29.6,95,30.5
09-07-2007,27,34.4,77,0
02-08-2007,26.4,34,82,1.5
05-08-2007,28,32.6,76,5
07-08-2007,27.2,31.2,87,10
08-08-2007,27,34,78,5.5
14-08-2007,27.1,32.2,84,11.5
09-09-2007,27.6,32.4,85,14
11-09-2007,26.2,31,89,1.5
05-10-2007,28,34.4,78,0.5
08-10-2007,23.8,29,91,42.5
30-10-2007,21,31,76,1
07-11-2007,23,31,78,0.5
08-11-2007,23,31,82,0.5
21-11-2007,17,28,68,0
03-12-2007,16,27.2,74,0
24-12-2007,13.8,25,78,0
25-12-2007,13,26,78,0
14-01-2008,11,26,63,0
26-01-2008,15,18,94,35
27-01-2008,14,22,84,0
28-01-2008,10,25,75,0
29-01-2008,10,25,72,0
07-02-2008,19,30,69,0
13-02-2008,13,25,63,0
26-02-2008,20,28,64,0
01-03-2008,17,30,71,0
29-02-2008,15,30.2,59,0
14-03-2008,23,31,60,0
31-03-2008,22.6,36,67,0.5
01-04-2008,23.2,32,63,0
10-04-2008,23,36.2,59,0
21-04-2008,27.7,40,59,0
28-04-2008,27,35,71,0
30-04-2008,27,37,71,0
06-05-2008,23,35,70,1.5
14-05-2008,24,37,69,2.5
21-05-2008,24,36,64,0
22-05-2008,24,37,63,1.5
29-05-2008,28.4,38,70,0
02-06-2008,24,37.2,77,0
06-07-2008,26,30,90,30
10-07-2008,26,33,82,22
18-07-2008,25,31.2,87,14.5
19-07-2008,26.6,30,85,27
31-07-2008,26,33,83,1
10-08-2008,27,32,83,12
11-08-2008,27,31.4,88,11.5
14-08-2008,26.6,31.4,88,25
18-08-2008,27,33,84,14.5
20-08-2008,26,30,90,17
28-08-2008,27,33.2,85,6
29-08-2008,24,31.8,90,32.5
02-09-2008,20,32.6,82,6
03-09-2008,27.2,34.2,80,15.5
21-09-2008,26,34,78,6
16-10-2008,24,34,72,0
28-10-2008,19,30,81,0
29-10-2008,21,30,81,0
30-10-2008,21.6,31,75,0
10-11-2008,21,32,72,0
20-11-2008,18.6,30.2,71,0
21-11-2008,20,31,75,0
27-11-2008,17,28.2,75,0
05-12-2008,18.4,27.2,80,0
06-12-2008,17.4,28,80,0
09-12-2008,18,28,79,0
10-12-2008,17.8,29,77,0
15-12-2008,17,24,86,0
28-12-2008,13,25,78,0
06-01-2009,17.6,27,82,4
21-01-2009,15,25,67,0
25-01-2009,19,30,82,0
30-01-2009,15,28,68,0
11-02-2009,18.6,31,77,0
12-02-2009,20.6,29,70,0
17-02-2009,16.4,29,61,0
20-02-2009,16,31,65,0
06-03-2009,24,35,58,0
09-03-2009,24,34.2,74,0
31-03-2009,22,34.4,66,0.5
04-04-2009,26,37,67,0.5
16-04-2009,27,36,71,0
26-04-2009,26,41,52,0
03-05-2009,22,37,72,0.5
13-05-2009,21,35,71,28.5
21-05-2009,28,37,63,0
05-06-2009,28,34.4,77,5.5
06-06-2009,27,34.4,72,2
11-06-2009,29,36.4,70,0
16-06-2009,29,38,72,0
25-06-2009,28.6,35.6,71,1.5
27-02-2008,17,28.4,57,0
13-03-2008,22,34,62,0
19-03-2008,24,34,72,0
22-03-2008,25.6,35,73,0
23-03-2008,25.8,31.2,75,0
29-03-2008,20,38,67,1
30-03-2008,21,34.4,72,0
14-04-2008,23,35,76,0.5
16-04-2008,26,35,78,0
25-04-2008,27,38,67,0
01-05-2008,27,37.4,69,0
03-05-2008,25,38,66,0
17-05-2008,24,39,63,9
19-05-2008,24,35,72,0
26-05-2008,25,35,80,12.5
01-06-2008,28,37,72,0
11-06-2008,27,34,82,3
13-06-2008,28,35.8,78,4.5
22-06-2008,27.5,33.2,79,0.5
04-07-2008,26.8,32,88,13
08-07-2008,26,28.6,92,14
11-07-2008,27.8,35,80,9.5
23-07-2008,28,34.2,80,13
25-07-2008,27,33.2,85,11.5
06-08-2008,27,34,83,6.5
22-08-2008,26,33,81,5
10-09-2008,26,32.2,85,2
15-09-2008,27,34,80,21
16-09-2008,25,30,91,9.5
19-10-2008,24,32.6,74,0
24-10-2008,25,29,77,7
13-11-2008,18,29,75,0
14-11-2008,19,28.2,74,0
24-11-2008,15,27,65,0
08-12-2008,18,29,77,0
14-12-2008,19,28,82,0
09-01-2009,16,27,76,0
13-01-2009,15,26,71,0
27-01-2009,21,30,80,0
05-02-2009,13,29,68,0
06-02-2009,15,31,64,0
18-02-2009,15,30,58,0
27-02-2009,22,34.2,67,0
05-03-2009,21,37,66,0
17-03-2009,23.8,35,61,0.5
27-03-2009,22,34,57,0
11-04-2009,25,37,55,0
12-04-2009,26,38.2,63,0
17-04-2009,27.8,34,70,0
19-04-2009,28,40.2,47,0
19-05-2009,24.8,34.4,75,0
27-05-2009,24,35.6,78,0
28-05-2009,23,34.4,79,0
26-06-2009,26.6,33,78,10.5
29-06-2009,28,31.6,80,7.5
05-07-2009,27,33,77,0.5
13-07-2009,27,34.4,79,3
14-07-2009,25,33.6,81,2
16-07-2009,26,32,86,3.5
21-07-2009,27,32.2,85,9.5
29-07-2009,26,32,84,14
04-08-2009,26,35,82,18.5
14-08-2009,27,32,87,8
20-08-2009,25,32,86,29
05-03-2008,21,34,71,0
24-03-2008,24,30.2,72,0
05-04-2008,21,34,73,4.5
06-04-2008,21,33,72,0
17-04-2008,27.6,37,77,0
04-05-2008,23,36,70,0
11-05-2008,23.8,37,72,0
18-05-2008,23,38,63,0
20-05-2008,25,34.4,65,4
24-05-2008,25,34.8,77,1.5
25-05-2008,24,34.8,82,20
05-06-2008,23,30,89,15.5
07-07-2008,27,32.6,85,15
26-07-2008,27,35,77,6.5
27-07-2008,27,34,76,10
29-07-2008,26.6,32,83,4.5
05-08-2008,27,32.6,81,7.5
16-08-2008,27,31,90,14.5
23-08-2008,26.6,33,79,4
06-09-2008,25,33,84,5.5
29-09-2008,26.6,33.4,82,2.5
03-10-2008,25.6,31,88,2.5
06-10-2008,25,33,82,7.5
15-10-2008,25,33.4,75,0
22-10-2008,23,32.4,69,0
04-11-2008,20.6,31,72,0
17-11-2008,20,29,69,0
18-11-2008,18,30,69,0
22-11-2008,20,28.2,67,0
23-11-2008,17,28,64,0
12-12-2008,19,30,74,0
16-12-2008,15,25,79,0
24-12-2008,14,24,81,0
26-12-2008,13,25,77,0
31-12-2008,13.6,25.8,77,0
18-01-2009,14.4,28,76,0
04-02-2009,15,28,63,0
10-02-2009,16,31,65,0
24-02-2009,20,33,70,0
01-03-2009,20,32.2,53,0
19-03-2009,22,34,70,0
24-03-2009,23.6,36,53,0
29-03-2009,24,35,62,0.5
30-03-2009,21.4,36,66,1
03-04-2009,25,36,67,0.5
08-04-2009,27,37,60,0
21-04-2009,28,41,59,0
29-04-2009,27,36.6,67,0
08-05-2009,28.8,41,61,0
17-05-2009,25,35,69,0
04-06-2009,27,35,72,5
19-06-2009,29.6,36.2,76,0
21-06-2009,28,37.6,74,1
07-07-2009,27,30.4,84,7
01-08-2009,25,34,83,2.5
05-08-2009,26,33,85,19.5
13-08-2009,28,33,80,3
21-08-2009,26.6,32,82,6
25-08-2009,25,32,87,3
04-09-2009,26,31.2,84,20.5
10-09-2009,26,33,85,1.5
19-09-2009,27,34.4,78,5
23-09-2009,26,33,81,3
26-09-2009,26,34,76,3.5
25-02-2008,20,32,73,0
15-03-2008,23,36,56,1
20-03-2008,22,38,74,8
25-03-2008,22.4,34.2,69,0
04-04-2008,20.4,26,81,18.5
08-04-2008,21.4,35,63,0
12-04-2008,25,39,66,0
20-04-2008,28,39,64,0
22-04-2008,27,40,63,0
09-05-2008,23,37,69,0.5
06-06-2008,25,34.2,78,6.5
19-06-2008,23.8,29,92,14.5
23-06-2008,27,32,80,4
25-06-2008,26,34,82,1.5
20-07-2008,26,33,81,2.5
21-07-2008,27,34,80,5
01-08-2008,26,33,85,7
07-08-2008,27.8,33,83,8
08-08-2008,24,33.6,83,10
09-08-2008,27,33,82,4
17-08-2008,26,31.4,84,12
21-08-2008,26,32,83,1
27-08-2008,25,35,83,3
31-08-2008,26,36,78,4.5
07-09-2008,26,33.6,82,3
08-09-2008,27,35,82,2.5
11-09-2008,26,33,82,2
17-09-2008,26,30,88,14
24-09-2008,25,33,83,4
04-10-2008,25.4,32,87,7.5
10-10-2008,25,34,76,0
11-10-2008,25,34,75,0
14-10-2008,24,34,70,0
17-10-2008,24.6,34,68,0
23-10-2008,24,32,71,0
01-11-2008,22,30.6,78,0
09-11-2008,21,31,75,0
16-11-2008,22,30,65,0
29-11-2008,17.4,29,73,0
02-12-2008,18,28,77,0
23-12-2008,14,23.4,84,0
25-12-2008,12.2,24.2,75,0
27-12-2008,13,24,81,0
29-12-2008,13,27,74,0
01-01-2009,14.6,25,77,0
04-01-2009,13,25.2,73,0
08-01-2009,18,27,81,0
14-01-2009,13,24,85,0
15-01-2009,13.4,26,80,0
16-01-2009,13,26,77,0
22-01-2009,14,25.2,73,0
31-01-2009,14,27,70,0
07-02-2009,15.6,30.2,65,0
19-02-2009,15.2,29.2,63,0
28-02-2009,22.4,33,57,0
13-03-2009,17.6,33,59,0
01-04-2009,23,35.2,63,0
02-04-2009,26,36.6,62,0
06-04-2009,27.4,36,66,0
07-04-2009,26.6,39,51,0
14-04-2009,25.8,39,57,0
22-04-2009,28.6,38,73,0
27-04-2009,26,40,59,0
02-05-2009,28.6,37,72,0
25-05-2009,24,28,94,67.5
28-09-2009,25,34,74,9.5
05-10-2009,26,31,86,13.5
14-10-2009,24,33,71,0
17-10-2009,26,32,79,0.5
21-10-2009,22,32,64,0
09-11-2009,22,33,64,0
17-11-2009,21.6,30,80,1
10-12-2009,15,26,71,0
17-12-2009,19,28.4,70,0
28-12-2009,10,23.8,70,0
09-01-2010,13.2,25.2,73,0
18-01-2010,10,19.6,85,0
19-01-2010,12.8,22.2,81,0
22-01-2010,12,25,66,0
27-01-2010,13,28,64,0
31-01-2010,13,27,64,0
26-08-2009,26,30.6,87,5.5
01-09-2009,27,35,78,3.5
03-09-2009,26,33,82,9
24-09-2009,26,33,83,3
25-09-2009,26,33,81,2
16-10-2009,25.6,33,75,0.5
30-10-2009,19.8,32,65,0
05-11-2009,24.6,32,68,2.5
18-11-2009,20.8,24.2,87,8.5
22-11-2009,15,26,67,0
23-11-2009,15,27,68,0
16-12-2009,16,28,74,0
30-12-2009,10,24,69,0
02-01-2010,11,23,74,0
17-01-2010,12,19,81,0
21-01-2010,12,25,73,0
11-02-2010,18.8,31,66,0
12-02-2010,17,31,61,0
11-03-2008,22,34,64,0
04-03-2008,24,31,77,0
29-05-2009,27,33,76,0
07-06-2009,28,37.2,65,0.5
10-06-2009,29,36,68,0
12-06-2009,27,36.6,68,0
14-06-2009,26,38,69,0
17-06-2009,24,38,75,0
30-06-2009,25,34,77,12.5
01-07-2009,25,33.4,78,6.5
03-08-2009,26.6,35,84,13
12-08-2009,28,33.4,79,4.5
16-08-2009,26,30.4,91,4.5
18-08-2009,25,35,77,0.5
23-08-2009,26.8,34,75,3.5
30-08-2009,26.8,36,76,0.5
02-09-2009,27,36,75,4.5
15-09-2009,27,35,80,1
21-09-2009,27,32,88,18.5
29-09-2009,26.8,34,76,6
03-10-2009,25,31,91,17.5
12-10-2009,24.8,34,70,0
18-10-2009,24.8,34,73,0
20-10-2009,22,34,64,0
22-10-2009,21,31.2,65,0
23-10-2009,19,32,65,0
31-10-2009,19,32,69,0
01-11-2009,21,32,71,0
13-11-2009,23,35,63,0
15-11-2009,26.6,33,76,0
16-11-2009,23.6,32.4,80,1.5
21-11-2009,17,28,65,0
02-12-2009,17,28,72,0
04-12-2009,17,27.2,80,0
03-01-2010,12,23,75,0
06-01-2010,11,22,73,0
10-01-2010,13,25,71,0
12-01-2010,11.6,23,69,0
30-01-2010,12,26.4,68,0
07-02-2010,14,28,64,0
09-02-2010,17,30,68,0
15-02-2010,18,29,65,0
17-02-2010,19,28,81,1.5
27-03-2008,26,36,74,0.5
13-04-2008,22.6,37,71,0
24-04-2008,26,37,70,0
26-04-2008,27,36,67,0
27-04-2008,27.6,35,69,0
02-05-2008,26.6,38,67,0
31-05-2008,28,37,72,0
04-06-2008,26.6,37,70,21.5
12-06-2008,26.6,35,78,7
16-07-2008,26,30,91,8.5
24-07-2008,27,31,84,9
28-07-2008,27,31.4,85,5
30-07-2008,27,32,82,3
25-08-2008,27,32.6,82,0
01-09-2008,26,33.4,81,7
18-09-2008,27,32,89,9.5
19-09-2008,27,32,86,10
20-09-2008,26.6,34.6,84,7.5
25-09-2008,25,32,89,5
26-09-2008,25.2,29,92,10
27-09-2008,22.6,28,93,7.5
30-09-2008,26,33,82,0
05-10-2008,25.6,33.4,85,3
07-10-2008,25.8,32,86,8.5
13-10-2008,24,34,71,0
05-11-2008,19,31,75,0
04-12-2008,18.8,28,77,0
13-12-2008,19,30.2,76,0
18-12-2008,15,21,85,0
20-12-2008,15,23.2,83,0
21-12-2008,15.6,20.4,86,0
02-01-2009,12.8,25.2,74,0
05-01-2009,14,27,77,0
12-01-2009,17.6,26.2,77,0
17-01-2009,14,27,76,0
20-01-2009,14,27.4,73,0
28-01-2009,20,28.6,77,0
13-02-2009,18,29,63,0
14-02-2009,15.6,31,67,0
16-02-2009,16,30,63,0
22-02-2009,17,33,51,0
03-03-2009,18,33,65,0
16-03-2009,21,32,68,0
21-03-2009,24,35,65,0
28-03-2009,22,35,62,2.5
15-04-2009,24.6,38,61,0
25-04-2009,28.4,40,53,0
28-04-2009,27,37.8,67,0
30-04-2009,28,37.2,67,0
05-05-2009,26,37,72,0
06-05-2009,27,38,72,0
12-05-2009,21,28,78,4
16-05-2009,22,30.4,75,0
23-05-2009,27,36.4,70,1
03-06-2009,27.8,35.2,72,0.5
15-06-2009,26,37.4,71,0
24-06-2009,29,37,69,0
27-06-2009,28,34,80,4.5
28-06-2009,27,34,79,22
03-07-2009,27,31,81,10.5
18-07-2009,27,37,76,6
19-07-2009,26.5,34,76,1
20-07-2009,26,31,79,11
22-07-2009,25,32.2,89,18
08-03-2008,22.4,33.2,73,0
09-03-2008,23,34,72,0
10-03-2008,22.6,33,65,0
12-03-2008,23,34,66,0
17-03-2008,24,36.2,62,0
18-03-2008,24,37.2,64,0
21-03-2008,23,33.6,73,0
03-04-2008,21,34.8,71,1.5
09-04-2008,24,36,60,0
18-04-2008,28,36,76,0
12-05-2008,25.8,35.4,67,0
13-05-2008,26,36,71,3.5
03-06-2008,25,35,77,19
07-06-2008,27,33,82,20.5
10-06-2008,26,31,87,9
15-06-2008,25,34,80,11
16-06-2008,26,32,82,50.5
17-06-2008,23.6,27.2,93,53.5
18-06-2008,23,29,91,25
21-06-2008,24,33,85,6.5
24-06-2008,26,34,82,4.5
28-06-2008,27,35,81,22
01-07-2008,26,33,86,16
03-07-2008,27,34,82,6
03-08-2008,27,33,79,4.5
30-08-2008,24,33,84,3
05-09-2008,25.8,32,87,11.5
31-10-2008,21,32,72,0
07-11-2008,21.2,32,71,0
12-11-2008,19,30,72,0
01-12-2008,17,29,75,0
07-12-2008,18,28,77,0
19-12-2008,14.6,22,83,0
23-01-2009,14,25.4,80,0
26-02-2009,23,35,60,0
08-03-2009,24,35.2,69,0
20-03-2009,24,35,65,0.5
23-03-2009,22,34,63,0
18-04-2009,28,40,59,0
01-05-2009,27,37,66,0
14-05-2009,22.8,34,76,3.5
08-06-2009,29,39,71,0
20-06-2009,29,36,75,0
22-06-2009,28,37,71,0
15-07-2009,26.4,31.6,89,4
24-07-2009,27,35,75,6.5
31-07-2009,27,35,77,3
11-08-2009,27,34.4,77,6
17-08-2009,26,34,78,3
19-08-2009,25,33.2,85,18.5
22-08-2009,27,34,76,3
05-09-2009,26,28,94,23.5
08-09-2009,25,30,90,35.5
12-09-2009,27.4,35,76,0
01-10-2009,26,31.2,89,25.5
02-10-2009,25,33.2,83,8.5
13-10-2009,24,33,72,0
19-10-2009,22,34,64,0
24-10-2009,21,34,63,0
25-10-2009,20,31.4,66,0
26-10-2009,20,33,69,0
28-10-2009,21,32,66,0
29-10-2009,20,32,63,0
07-11-2009,23,32,71,0
26-03-2008,25,35,71,0
28-03-2008,25.4,38,64,0
19-04-2008,28,38,71,0
29-04-2008,28,37,71,0
10-05-2008,21.4,38,71,0
16-05-2008,26,37.4,66,0
27-05-2008,25.4,37,74,2.5
08-06-2008,26,34,81,14
09-06-2008,26,33.2,82,11
20-06-2008,26.4,32.2,90,5
26-06-2008,26.8,34,78,2.5
27-06-2008,26,34,82,11
29-06-2008,27,30,90,5
30-06-2008,26,29,91,11
02-07-2008,26,36,83,3.5
09-07-2008,26,31,89,11
13-07-2008,25.8,32,87,34
17-07-2008,25,33,85,22
15-08-2008,26,31,88,9
19-08-2008,26,30,93,32
14-09-2008,26,33.2,79,7
28-09-2008,23.5,28,92,0
08-10-2008,25.8,34,82,0.5
09-10-2008,25,33.4,80,0
18-10-2008,24,33,71,0
20-10-2008,24,33,70,0
03-11-2008,22,32,75,0
15-11-2008,19.6,29,73,0
19-11-2008,19,30,70,0
25-11-2008,16,27.2,67,0
26-11-2008,17,28,72,0
28-11-2008,17,28.4,72,0
30-12-2008,14.8,26.2,72,0
03-01-2009,13,25,66,0
11-01-2009,17,26.8,79,0
19-01-2009,15,28,74,0
29-01-2009,16.4,27,66,0
03-02-2009,15.6,27,67,0
15-02-2009,17,29.6,68,0
21-02-2009,17,32.2,60,0
23-02-2009,18,33.6,57,0
02-03-2009,16.6,34,50,0
10-03-2009,25.6,34,60,0.5
14-03-2009,16.6,33,54,0
22-03-2009,20,33,56,0
25-03-2009,24.8,37,57,2
13-04-2009,25,38,58,0
20-04-2009,27,40,56,0
04-05-2009,21,34.6,76,0
15-05-2009,23.2,36,70,15.5
18-05-2009,22,36,75,0
20-05-2009,28,36,73,0
22-05-2009,27,36,68,0
24-05-2009,25.4,32,81,33.5
01-06-2009,24,34,79,8.5
13-06-2009,28,35.2,73,0
18-06-2009,25,37,75,0
23-06-2009,29,36,76,0
11-07-2009,26.6,31,82,4.5
25-07-2009,27.4,38,80,11.5
28-07-2009,26,32,85,13
02-08-2009,27,34,84,14.5
09-08-2009,25.8,32,84,43.5
24-08-2009,25,29,90,16.5
29-08-2009,27,34.2,77,4
28-11-2009,15,28,67,0
01-12-2009,16,29,72,0
05-12-2009,17,27.2,77,0
20-12-2009,17,27,69,0
29-12-2009,10,24,72,0
01-01-2010,12,22,76,0
04-01-2010,11.6,21,76,0
16-01-2010,14.4,25,74,0
24-01-2010,11.8,26,65,0
28-01-2010,12.4,28,61,0
29-01-2010,13,26,66,0
10-02-2010,17,29,69,0
14-02-2010,18.8,29.6,68,0
06-09-2009,25,28,92,28.5
16-09-2009,27,34,83,2.5
18-09-2009,27,33.6,81,3.5
27-09-2009,27,34,78,8
06-10-2009,26,31,84,6.5
20-11-2009,18.8,28,71,0
29-11-2009,15,28,71,0
14-12-2009,16,28,78,0
18-12-2009,18,29,74,0
21-12-2009,15,25,67,0
25-01-2010,11.4,26,71,0
02-02-2010,13.6,28,63,0
05-02-2010,14,28,60,0
16-02-2010,19,30.4,71,3.5
18-02-2010,18.6,28.2,57,0
21-02-2010,16,30,59,0
04-07-2009,26.6,32.8,82,1
06-07-2009,27,33,79,8.5
08-07-2009,27,33.2,77,4.5
10-07-2009,26,32,82,8
12-07-2009,26,35,78,7.5
17-07-2009,27,33,81,12
26-07-2009,27,34.8,76,25.5
30-07-2009,26,34.6,80,0.5
15-08-2009,27,29,90,11.5
28-08-2009,26,28.2,91,7
11-09-2009,27.8,34,84,3.5
14-09-2009,28,34.4,78,0.5
20-09-2009,26.4,34.4,82,5.5
10-10-2009,23.8,34,69,0
03-11-2009,23,32.4,70,0
26-11-2009,15,27,71,0
27-11-2009,14,28,66,0
30-11-2009,17.8,28,70,0
07-12-2009,15.4,28,70,0
12-12-2009,15.4,25.4,81,0
24-12-2009,12,24,67,0
25-12-2009,11,24,66,0
26-12-2009,10.8,24.2,70,0
31-12-2009,13,23,74,0
07-01-2010,12,24,74,0
08-01-2010,13,25,72,0
11-01-2010,14,25,70,0
13-01-2010,11,22,72,0
15-01-2010,15,25,72,0
26-01-2010,12,27.2,68,0
01-02-2010,14,29,58,0
06-02-2010,14,27.2,62,0
08-02-2010,15,29,67,0
13-02-2010,18.8,32,58,0
23-07-2009,27,32,85,11.5
06-08-2009,26,30,89,15.5
27-08-2009,26,28,90,26.5
31-08-2009,27,32,87,4.5
17-09-2009,27,35,80,4
30-09-2009,26,34,77,4
02-11-2009,22,31,75,0
04-11-2009,22,33,66,0
10-11-2009,22,31,68,0
14-11-2009,23,34,75,0
19-11-2009,20,29,75,2
08-12-2009,15,28,71,0
11-12-2009,14,27,72,0
13-12-2009,15,27,80,0
22-12-2009,14,24.2,73,0
27-12-2009,11,24,68,0
23-01-2010,10,26,68,0
03-02-2010,14,27.2,63,0
28-02-2008,16,29.2,56,0
02-03-2008,20,30.4,76,0
03-03-2008,23,32,77,0
06-03-2008,23,32,71,0
07-03-2008,23,32,74,0
02-04-2008,22.2,35,68,0.5
07-04-2008,21.8,34,65,0
11-04-2008,24.4,39,56,0
23-04-2008,27,39,63,0
05-05-2008,23,37,72,1
07-05-2008,26,36.4,66,2
08-05-2008,24,37,73,0
23-05-2008,24,34,74,7.5
28-05-2008,27,39,64,0
30-05-2008,27,39,69,0
05-07-2008,26,32.4,89,16.5
12-07-2008,27,32.6,85,18
15-07-2008,25,30.6,91,26.5
22-07-2008,28,35,76,7
02-08-2008,27,34,79,7
04-08-2008,27,33,83,6.5
12-08-2008,27,32,86,13.5
24-08-2008,27,34.2,80,1
26-08-2008,27,32.2,82,1.5
04-09-2008,26.4,34,83,7
09-09-2008,26.8,32.8,84,15
13-09-2008,26,35,78,0.5
22-09-2008,26,32,85,14.5
23-09-2008,26,31.6,88,17.5
01-10-2008,26.6,34,78,0
02-10-2008,26,32,83,0
21-10-2008,22.6,34,63,0
25-10-2008,22,28,86,25.5
26-10-2008,20.4,24,93,59
27-10-2008,20,25.2,87,33
02-11-2008,22,31,72,0
06-11-2008,21,31,71,0
08-11-2008,22,32,70,0
30-11-2008,17,29,72,0
03-12-2008,18,28.4,74,0
17-12-2008,16,22.4,78,0
22-12-2008,14.6,22,86,0
07-01-2009,17.6,26.2,89,0
24-01-2009,15,27.2,83,0
26-01-2009,22,31,71,0
01-02-2009,16,27,63,0
02-02-2009,15,27,64,0
08-02-2009,16,29.4,63,0
25-02-2009,24,34.6,63,0
04-03-2009,20.6,33,65,0
07-03-2009,24,34.4,56,0
12-03-2009,20,33,59,0
15-03-2009,18,32.6,60,0
18-03-2009,22,34,69,0
26-03-2009,22,33.2,56,0
05-04-2009,27.4,37,65,0
09-04-2009,23,33,62,0.5
23-04-2009,29,40,54,0
24-04-2009,27.6,40,42,0
07-05-2009,28,39,65,0
09-05-2009,28,42,58,0
11-05-2009,21.8,36,73,12.5
26-05-2009,25,33.2,77,4
30-05-2009,27,34,77,5.5
31-05-2009,24.6,35.4,74,1
02-06-2009,27.8,38,69,2.5
02-07-2009,27,32,85,14.5
27-07-2009,26,33,84,7.5
07-08-2009,27,34.4,77,14.5
10-08-2009,28,33.2,86,7.5
09-09-2009,25,28.4,92,46
13-09-2009,28.6,34.6,79,0
22-09-2009,26,31.6,86,7
04-10-2009,25,31.2,83,14.5
08-10-2009,27,31,88,27.5
09-10-2009,25.8,32.2,78,0
11-10-2009,24.6,33.8,73,0
15-10-2009,25.6,33,74,0
27-10-2009,20,31,68,0
08-11-2009,22.4,32,68,0
11-11-2009,21.4,33,66,0
12-11-2009,21,34,68,0
24-11-2009,17,27,71,0
25-11-2009,16,27,70,0
03-12-2009,17,29,73,0
09-12-2009,16,28,71,0
15-12-2009,15,27.4,74,0
19-12-2009,20,28,71,0
23-12-2009,12.6,24.4,72,0
14-01-2010,14,24.4,67,1
20-01-2010,11.6,23,74,0
19-02-2010,16,29,59,0
20-02-2010,17,30,69,0
04-03-2010,24,35,65,0
24-02-2010,22,33,73,6
01-03-2010,22,36,54,0
07-03-2010,24,35,69,0
03-03-2010,21,35.2,61,0
05-03-2010,25.4,35,66,1
06-04-2010,27,38.4,69,0
08-04-2010,27,38,73,0
15-04-2010,28,36,73,0
04-05-2010,24,35,77,3
15-05-2010,22,37,70,0
12-06-2010,26.5,34.4,82,20
20-06-2010,27.8,35,76,2.5
01-07-2010,28,33,84,12.5
10-07-2010,29,35,79,2
17-07-2010,28,35.2,77,0
07-08-2010,26,33,81,1.5
14-08-2010,26.8,33,85,16
26-08-2010,28,34,76,2
30-08-2010,27,32,87,5
09-09-2010,27,34,80,12
18-09-2010,25.6,29,92,13.5
19-09-2010,25.6,28.4,91,16
26-09-2010,26,32,85,5.5
15-10-2010,25,33,77,14.5
18-10-2010,26,33,76,0
21-10-2010,26.8,33,78,0
23-10-2010,26,32,83,2
28-10-2010,23,31.4,70,0
05-11-2010,21,31,70,0
23-11-2010,15,28.4,67,0
26-11-2010,21,30,72,0
03-12-2010,14.8,27,68,0
04-12-2010,16,27,65,0
06-12-2010,18,24,81,0
08-12-2010,18,24,83,8
11-12-2010,18.6,28,73,0
13-12-2010,17.8,26,64,0.5
12-01-2011,8,21.2,74,0
17-01-2011,12,21.4,57,0
18-01-2011,9,24,60,0
23-01-2011,12,27,66,0
15-02-2011,20,35,64,0
25-02-2011,14.6,30,60,0
09-03-2011,22,36,48,0
10-03-2011,23,35,64,0
14-03-2011,22,32,74,0
17-03-2011,20,34,67,0
21-03-2011,25,35,72,0
31-03-2011,22,33.4,69,0
03-04-2011,25,34,72,0
18-04-2011,22.8,37,73,0
04-05-2011,22.8,30,77,1
07-05-2011,23.6,36,74,2
15-05-2011,29,38,74,0
12-06-2011,27,35,79,6.5
14-06-2011,27,34,79,10
30-06-2011,27,33,89,12.5
04-07-2011,26,32,84,30.5
06-07-2011,26,30.4,85,2.5
21-07-2011,26,28,94,43
24-07-2011,27,33,75,0
29-07-2011,28,35,73,0.5
14-08-2011,26,33,85,5
17-08-2011,25.6,29,90,46
30-09-2011,26,35,74,0.5
13-10-2011,26.6,34,74,0
17-10-2011,26,33.4,75,0.5
11-03-2010,21,34,58,0
16-03-2010,25,34,76,3.5
24-03-2010,27,36.6,70,0
31-03-2010,28,37,72,0
11-04-2010,28,39,71,0
17-04-2010,27.8,37,73,0
19-04-2010,28,36.4,74,0
21-04-2010,29,39,71,0
19-05-2010,28,35.4,75,0
24-05-2010,25,33.2,81,0
28-05-2010,28.4,35,74,1.5
01-06-2010,27,36,75,0
03-06-2010,30.4,36,73,0
13-06-2010,26,27.6,92,21
15-06-2010,27,35.2,79,7.5
28-06-2010,28,31,88,5
02-07-2010,27,31.6,86,5.5
18-07-2010,28,34,79,0
12-08-2010,27,34.2,81,22.5
15-08-2010,26,32,83,6.5
21-08-2010,26.6,33,79,3
22-08-2010,27.8,35,76,0.5
23-08-2010,25.6,35.6,81,1.5
25-08-2010,28,34.4,75,0.5
27-08-2010,27.8,32,79,3.5
29-08-2010,27,33.4,83,7.5
31-08-2010,27,33,81,3
10-09-2010,27,35,75,0
